gene	condition	intervention	replicate	gene_conditions	gamma	beta	affinity	l	readout
POLR1B	C0	S3	R6	POLR1B-C0	-0.5939136590841896	0.0713968313135647	0.1	0	0.07589728499366338
POLR1B	C0	S3	R7	POLR1B-C0	-0.5939136590841896	0.0713968313135647	0.1	0	-0.0755923947783882
POLR1B	C0	S3	R8	POLR1B-C0	-0.5939136590841896	0.0713968313135647	0.1	0	-0.07227626013060166
POLR1B	C0	S3	R9	POLR1B-C0	-0.5939136590841896	0.0713968313135647	0.1	0	-0.013818576781245054
POLR1B	C0	S4	R0	POLR1B-C0	-0.5939136590841896	0.0713968313135647	0.1	0	-0.056865828713963056
POLR1B	C0	S4	R1	POLR1B-C0	-0.5939136590841896	0.0713968313135647	0.1	0	-0.10485682807537941
POLR1B	C0	S4	R2	POLR1B-C0	-0.5939136590841896	0.0713968313135647	0.1	0	-0.035651913615240824
POLR1B	C0	S4	R3	POLR1B-C0	-0.5939136590841896	0.0713968313135647	0.1	0	0.08089064410185084
POLR1B	C0	S4	R4	POLR1B-C0	-0.5939136590841896	0.0713968313135647	0.1	0	-0.003041267150799311
POLR1B	C0	S4	R5	POLR1B-C0	-0.5939136590841896	0.0713968313135647	0.1	0	-0.0987564616460945
POLR1B	C0	S4	R6	POLR1B-C0	-0.5939136590841896	0.0713968313135647	0.1	0	-0.09837109907777658
POLR1B	C0	S4	R7	POLR1B-C0	-0.5939136590841896	0.0713968313135647	0.1	0	-0.04762689965225981
POLR1B	C0	S4	R8	POLR1B-C0	-0.5939136590841896	0.0713968313135647	0.1	0	0.04568539126255404
POLR1B	C0	S4	R9	POLR1B-C0	-0.5939136590841896	0.0713968313135647	0.1	0	-0.019688138580176436
POLR1B	C1	S5	R0	POLR1B-C1	-0.5939136590841896	0.22128529106768202	0.1	0	-0.027494722630130718
POLR1B	C1	S5	R1	POLR1B-C1	-0.5939136590841896	0.22128529106768202	0.1	0	-0.032708437395687344
POLR1B	C1	S5	R2	POLR1B-C1	-0.5939136590841896	0.22128529106768202	0.1	0	-0.02707852787713571
POLR1B	C1	S5	R3	POLR1B-C1	-0.5939136590841896	0.22128529106768202	0.1	0	-0.003233448450017752
POLR1B	C1	S5	R4	POLR1B-C1	-0.5939136590841896	0.22128529106768202	0.1	0	-0.15787387177942624
POLR1B	C1	S5	R5	POLR1B-C1	-0.5939136590841896	0.22128529106768202	0.1	0	0.03897767797621888
POLR1B	C1	S5	R6	POLR1B-C1	-0.5939136590841896	0.22128529106768202	0.1	0	0.0014034979408775253
POLR1B	C1	S5	R7	POLR1B-C1	-0.5939136590841896	0.22128529106768202	0.1	0	-0.09922381237352834
POLR1B	C1	S5	R8	POLR1B-C1	-0.5939136590841896	0.22128529106768202	0.1	0	-0.11094440683205053
POLR1B	C1	S5	R9	POLR1B-C1	-0.5939136590841896	0.22128529106768202	0.1	0	-0.043933923161051894
POLR1B	C1	S6	R0	POLR1B-C1	-0.5939136590841896	0.22128529106768202	0.1	0	0.059012969475198344
POLR1B	C1	S6	R1	POLR1B-C1	-0.5939136590841896	0.22128529106768202	0.1	0	-0.008048798281069705
POLR1B	C1	S6	R2	POLR1B-C1	-0.5939136590841896	0.22128529106768202	0.1	0	0.030721576649350595
POLR1B	C1	S6	R3	POLR1B-C1	-0.5939136590841896	0.22128529106768202	0.1	0	-0.0010347340677726857
POLR1B	C1	S6	R4	POLR1B-C1	-0.5939136590841896	0.22128529106768202	0.1	0	-0.03448738999969461
POLR1B	C1	S6	R5	POLR1B-C1	-0.5939136590841896	0.22128529106768202	0.1	0	0.1261331932647764
POLR1B	C1	S6	R6	POLR1B-C1	-0.5939136590841896	0.22128529106768202	0.1	0	0.017275071125290607
POLR1B	C1	S6	R7	POLR1B-C1	-0.5939136590841896	0.22128529106768202	0.1	0	0.013205443708196374
POLR1B	C1	S6	R8	POLR1B-C1	-0.5939136590841896	0.22128529106768202	0.1	0	-0.22655448651873283
POLR1B	C1	S6	R9	POLR1B-C1	-0.5939136590841896	0.22128529106768202	0.1	0	-0.040930374192680204
POLR1B	C1	S7	R0	POLR1B-C1	-0.5939136590841896	0.22128529106768202	1.0	0	-0.43407139855419025
POLR1B	C1	S7	R1	POLR1B-C1	-0.5939136590841896	0.22128529106768202	1.0	0	-0.5473680810550645
POLR1B	C1	S7	R2	POLR1B-C1	-0.5939136590841896	0.22128529106768202	1.0	0	-0.17745695022152086
POLR1B	C1	S7	R3	POLR1B-C1	-0.5939136590841896	0.22128529106768202	1.0	0	-0.38786603344335946
POLR1B	C1	S7	R4	POLR1B-C1	-0.5939136590841896	0.22128529106768202	1.0	0	-0.25232812679997374
POLR1B	C1	S7	R5	POLR1B-C1	-0.5939136590841896	0.22128529106768202	1.0	0	-0.4846203037546919
POLR1B	C1	S7	R6	POLR1B-C1	-0.5939136590841896	0.22128529106768202	1.0	0	-0.36316013848960765
POLR1B	C1	S7	R7	POLR1B-C1	-0.5939136590841896	0.22128529106768202	1.0	0	-0.42644461293525054
POLR1B	C1	S7	R8	POLR1B-C1	-0.5939136590841896	0.22128529106768202	1.0	0	-0.4115269991931355
POLR1B	C1	S7	R9	POLR1B-C1	-0.5939136590841896	0.22128529106768202	1.0	0	-0.4334697286887052
POLR1B	C1	S8	R0	POLR1B-C1	-0.5939136590841896	0.22128529106768202	1.0	0	-0.4121938904453634
POLR1B	C1	S8	R1	POLR1B-C1	-0.5939136590841896	0.22128529106768202	1.0	0	-0.35302357754780445
POLR1B	C1	S8	R2	POLR1B-C1	-0.5939136590841896	0.22128529106768202	1.0	0	-0.47747348774079024
POLR1B	C1	S8	R3	POLR1B-C1	-0.5939136590841896	0.22128529106768202	1.0	0	-0.42008934459592745
POLR1B	C1	S8	R4	POLR1B-C1	-0.5939136590841896	0.22128529106768202	1.0	0	-0.4505471637406761
POLR1B	C1	S8	R5	POLR1B-C1	-0.5939136590841896	0.22128529106768202	1.0	0	-0.28961350821947657
POLR1B	C1	S8	R6	POLR1B-C1	-0.5939136590841896	0.22128529106768202	1.0	0	-0.5499736891141073
POLR1B	C1	S8	R7	POLR1B-C1	-0.5939136590841896	0.22128529106768202	1.0	0	-0.2295542577637161
POLR1B	C1	S8	R8	POLR1B-C1	-0.5939136590841896	0.22128529106768202	1.0	0	-0.4645578002072783
POLR1B	C1	S8	R9	POLR1B-C1	-0.5939136590841896	0.22128529106768202	1.0	0	-0.2999463802964567
POLR1B	C1	S9	R0	POLR1B-C1	-0.5939136590841896	0.22128529106768202	1.0	0	-0.4206006261397512
POLR1B	C1	S9	R1	POLR1B-C1	-0.5939136590841896	0.22128529106768202	1.0	0	-0.23172911108168726
POLR1B	C1	S9	R2	POLR1B-C1	-0.5939136590841896	0.22128529106768202	1.0	0	-0.3951978273815325
POLR1B	C1	S9	R3	POLR1B-C1	-0.5939136590841896	0.22128529106768202	1.0	0	-0.37553667638425
POLR1B	C1	S9	R4	POLR1B-C1	-0.5939136590841896	0.22128529106768202	1.0	0	-0.39116070298706834
POLR1B	C1	S9	R5	POLR1B-C1	-0.5939136590841896	0.22128529106768202	1.0	0	-0.3279114338481939
POLR1B	C1	S9	R6	POLR1B-C1	-0.5939136590841896	0.22128529106768202	1.0	0	-0.31635492455725633
POLR1B	C1	S9	R7	POLR1B-C1	-0.5939136590841896	0.22128529106768202	1.0	0	-0.4797368878564494
POLR1B	C1	S9	R8	POLR1B-C1	-0.5939136590841896	0.22128529106768202	1.0	0	-0.42738324673329364
POLR1B	C1	S9	R9	POLR1B-C1	-0.5939136590841896	0.22128529106768202	1.0	0	-0.40911823420355375
POLR2C	C0	S10	R0	POLR2C-C0	-1.152939103412519	-0.1885994852491632	1.0	0	-1.3903005654112832
POLR2C	C0	S10	R1	POLR2C-C0	-1.152939103412519	-0.1885994852491632	1.0	0	-1.3005366676356345
POLR2C	C0	S10	R2	POLR2C-C0	-1.152939103412519	-0.1885994852491632	1.0	0	-1.192405871514761
POLR2C	C0	S10	R3	POLR2C-C0	-1.152939103412519	-0.1885994852491632	1.0	0	-1.3381559789936075
POLR2C	C0	S10	R4	POLR2C-C0	-1.152939103412519	-0.1885994852491632	1.0	0	-1.2658403140528744
POLR2C	C0	S10	R5	POLR2C-C0	-1.152939103412519	-0.1885994852491632	1.0	0	-1.4205159461221346
POLR2C	C0	S10	R6	POLR2C-C0	-1.152939103412519	-0.1885994852491632	1.0	0	-1.3562791424127278
POLR2C	C0	S10	R7	POLR2C-C0	-1.152939103412519	-0.1885994852491632	1.0	0	-1.2297742282479487
POLR2C	C0	S10	R8	POLR2C-C0	-1.152939103412519	-0.1885994852491632	1.0	0	-1.2017657348470001
POLR2C	C0	S10	R9	POLR2C-C0	-1.152939103412519	-0.1885994852491632	1.0	0	-1.2790171846116303
POLR2C	C0	S11	R0	POLR2C-C0	-1.152939103412519	-0.1885994852491632	1.0	0	-1.2047157204244812
POLR2C	C0	S11	R1	POLR2C-C0	-1.152939103412519	-0.1885994852491632	1.0	0	-1.4015189533420964
POLR2C	C0	S11	R2	POLR2C-C0	-1.152939103412519	-0.1885994852491632	1.0	0	-1.5104853708775834
POLR2C	C0	S11	R3	POLR2C-C0	-1.152939103412519	-0.1885994852491632	1.0	0	-1.260771745311941
POLR2C	C0	S11	R4	POLR2C-C0	-1.152939103412519	-0.1885994852491632	1.0	0	-1.4531077713359954
POLR2C	C0	S11	R5	POLR2C-C0	-1.152939103412519	-0.1885994852491632	1.0	0	-1.2429161224107856
POLR2C	C0	S11	R6	POLR2C-C0	-1.152939103412519	-0.1885994852491632	1.0	0	-1.213008117034744
POLR2C	C0	S11	R7	POLR2C-C0	-1.152939103412519	-0.1885994852491632	1.0	0	-1.367124299849167
POLR2C	C0	S11	R8	POLR2C-C0	-1.152939103412519	-0.1885994852491632	1.0	0	-1.3490054661179844
POLR2C	C0	S11	R9	POLR2C-C0	-1.152939103412519	-0.1885994852491632	1.0	0	-1.362941767605576
POLR2C	C0	S12	R0	POLR2C-C0	-1.152939103412519	-0.1885994852491632	1.0	0	-1.5115054113646904
POLR2C	C0	S12	R1	POLR2C-C0	-1.152939103412519	-0.1885994852491632	1.0	0	-1.391167986458281
POLR2C	C0	S12	R2	POLR2C-C0	-1.152939103412519	-0.1885994852491632	1.0	0	-1.3555152693736139
POLR2C	C0	S12	R3	POLR2C-C0	-1.152939103412519	-0.1885994852491632	1.0	0	-1.2868952140092487
POLR2C	C0	S12	R4	POLR2C-C0	-1.152939103412519	-0.1885994852491632	1.0	0	-1.520648690241317
POLR2C	C0	S12	R5	POLR2C-C0	-1.152939103412519	-0.1885994852491632	1.0	0	-1.4169557376708877
POLR2C	C0	S12	R6	POLR2C-C0	-1.152939103412519	-0.1885994852491632	1.0	0	-1.3337480476855823
POLR2C	C0	S12	R7	POLR2C-C0	-1.152939103412519	-0.1885994852491632	1.0	0	-1.3308282739310742
POLR2C	C0	S12	R8	POLR2C-C0	-1.152939103412519	-0.1885994852491632	1.0	0	-1.1853593617434184
POLR2C	C0	S12	R9	POLR2C-C0	-1.152939103412519	-0.1885994852491632	1.0	0	-1.4126264042181687
POLR2C	C0	S13	R0	POLR2C-C0	-1.152939103412519	-0.1885994852491632	1.0	0	-1.2779121453944497
POLR2C	C0	S13	R1	POLR2C-C0	-1.152939103412519	-0.1885994852491632	1.0	0	-1.2507925766435275
POLR2C	C0	S13	R2	POLR2C-C0	-1.152939103412519	-0.1885994852491632	1.0	0	-1.4002568068619268
POLR2C	C0	S13	R3	POLR2C-C0	-1.152939103412519	-0.1885994852491632	1.0	0	-1.1412231437226603
POLR2C	C0	S13	R4	POLR2C-C0	-1.152939103412519	-0.1885994852491632	1.0	0	-1.1621971283547945
POLR2C	C0	S13	R5	POLR2C-C0	-1.152939103412519	-0.1885994852491632	1.0	0	-1.2300659460114658
POLR2C	C0	S13	R6	POLR2C-C0	-1.152939103412519	-0.1885994852491632	1.0	0	-1.2359641471793403
POLR2C	C0	S13	R7	POLR2C-C0	-1.152939103412519	-0.1885994852491632	1.0	0	-1.3941609545782228
POLR2C	C0	S13	R8	POLR2C-C0	-1.152939103412519	-0.1885994852491632	1.0	0	-1.298793944628873
POLR2C	C0	S13	R9	POLR2C-C0	-1.152939103412519	-0.1885994852491632	1.0	0	-1.186985249111596
POLR2C	C0	S14	R0	POLR2C-C0	-1.152939103412519	-0.1885994852491632	1.0	0	-1.1809433044593027
POLR2C	C0	S14	R1	POLR2C-C0	-1.152939103412519	-0.1885994852491632	1.0	0	-1.4057429847930187
POLR2C	C0	S14	R2	POLR2C-C0	-1.152939103412519	-0.1885994852491632	1.0	0	-1.3782853949511662
POLR2C	C0	S14	R3	POLR2C-C0	-1.152939103412519	-0.1885994852491632	1.0	0	-1.3808467255085066
POLR2C	C0	S14	R4	POLR2C-C0	-1.152939103412519	-0.1885994852491632	1.0	0	-1.3211226086368004
POLR2C	C0	S14	R5	POLR2C-C0	-1.152939103412519	-0.1885994852491632	1.0	0	-1.2880581183059472
POLR2C	C0	S14	R6	POLR2C-C0	-1.152939103412519	-0.1885994852491632	1.0	0	-1.3673974785353025
POLR2C	C0	S14	R7	POLR2C-C0	-1.152939103412519	-0.1885994852491632	1.0	0	-1.4110118074488467
POLR2C	C0	S14	R8	POLR2C-C0	-1.152939103412519	-0.1885994852491632	1.0	0	-1.3375150652515804
POLR2C	C0	S14	R9	POLR2C-C0	-1.152939103412519	-0.1885994852491632	1.0	0	-1.203888242587523
POLR2C	C1	S15	R0	POLR2C-C1	-1.152939103412519	0.31321703880832197	1.0	0	-0.832930851225769
POLR2C	C1	S15	R1	POLR2C-C1	-1.152939103412519	0.31321703880832197	1.0	0	-0.9344424743857603
POLR2C	C1	S15	R2	POLR2C-C1	-1.152939103412519	0.31321703880832197	1.0	0	-0.7644913659029298
POLR2C	C1	S15	R3	POLR2C-C1	-1.152939103412519	0.31321703880832197	1.0	0	-0.9132534750557066
POLR2C	C1	S15	R4	POLR2C-C1	-1.152939103412519	0.31321703880832197	1.0	0	-1.0909674350701033
POLR2C	C1	S15	R5	POLR2C-C1	-1.152939103412519	0.31321703880832197	1.0	0	-0.9185691011341438
POLR2C	C1	S15	R6	POLR2C-C1	-1.152939103412519	0.31321703880832197	1.0	0	-0.7728697820250716
POLR2C	C1	S15	R7	POLR2C-C1	-1.152939103412519	0.31321703880832197	1.0	0	-0.888859644851243
POLR2C	C1	S15	R8	POLR2C-C1	-1.152939103412519	0.31321703880832197	1.0	0	-0.9410605555698017
POLR2C	C1	S15	R9	POLR2C-C1	-1.152939103412519	0.31321703880832197	1.0	0	-0.8346731793225105
POLR2C	C1	S16	R0	POLR2C-C1	-1.152939103412519	0.31321703880832197	1.0	0	-1.2053660745296764
POLR2C	C1	S16	R1	POLR2C-C1	-1.152939103412519	0.31321703880832197	1.0	0	-0.9640229581655804
POLR2C	C1	S16	R2	POLR2C-C1	-1.152939103412519	0.31321703880832197	1.0	0	-0.7408946269369667
POLR2C	C1	S16	R3	POLR2C-C1	-1.152939103412519	0.31321703880832197	1.0	0	-0.8313793276059066
POLR2C	C1	S16	R4	POLR2C-C1	-1.152939103412519	0.31321703880832197	1.0	0	-0.9417778925367168
POLR2C	C1	S16	R5	POLR2C-C1	-1.152939103412519	0.31321703880832197	1.0	0	-0.8327121746390803
POLR2C	C1	S16	R6	POLR2C-C1	-1.152939103412519	0.31321703880832197	1.0	0	-0.9807751572491225
POLR2C	C1	S16	R7	POLR2C-C1	-1.152939103412519	0.31321703880832197	1.0	0	-0.9480796606168294
POLR2C	C1	S16	R8	POLR2C-C1	-1.152939103412519	0.31321703880832197	1.0	0	-0.9091470493943725
POLR2C	C1	S16	R9	POLR2C-C1	-1.152939103412519	0.31321703880832197	1.0	0	-0.856771669151362
POLR2C	C1	S17	R0	POLR2C-C1	-1.152939103412519	0.31321703880832197	1.0	0	-0.8911836922024207
POLR2C	C1	S17	R1	POLR2C-C1	-1.152939103412519	0.31321703880832197	1.0	0	-0.8084159398742995
POLR2C	C1	S17	R2	POLR2C-C1	-1.152939103412519	0.31321703880832197	1.0	0	-0.8651531160423064
POLR2C	C1	S17	R3	POLR2C-C1	-1.152939103412519	0.31321703880832197	1.0	0	-0.7407346647534808
POLR2C	C1	S17	R4	POLR2C-C1	-1.152939103412519	0.31321703880832197	1.0	0	-0.8422188094878378
POLR2C	C1	S17	R5	POLR2C-C1	-1.152939103412519	0.31321703880832197	1.0	0	-0.757859908484228
POLR2C	C1	S17	R6	POLR2C-C1	-1.152939103412519	0.31321703880832197	1.0	0	-0.8776510680111979
POLR2C	C1	S17	R7	POLR2C-C1	-1.152939103412519	0.31321703880832197	1.0	0	-0.9983349173287326
POLR2C	C1	S17	R8	POLR2C-C1	-1.152939103412519	0.31321703880832197	1.0	0	-0.7907599189791114
POLR2C	C1	S17	R9	POLR2C-C1	-1.152939103412519	0.31321703880832197	1.0	0	-0.8574890325950523
POLR2C	C1	S18	R0	POLR2C-C1	-1.152939103412519	0.31321703880832197	1.0	0	-0.8561218799003297
POLR2C	C1	S18	R1	POLR2C-C1	-1.152939103412519	0.31321703880832197	1.0	0	-0.8468841339477032
POLR2C	C1	S18	R2	POLR2C-C1	-1.152939103412519	0.31321703880832197	1.0	0	-0.8133830858370226
POLR2C	C1	S18	R3	POLR2C-C1	-1.152939103412519	0.31321703880832197	1.0	0	-0.8401711734220842
POLR2C	C1	S18	R4	POLR2C-C1	-1.152939103412519	0.31321703880832197	1.0	0	-0.6176035702362161
POLR2C	C1	S18	R5	POLR2C-C1	-1.152939103412519	0.31321703880832197	1.0	0	-0.8796190752918608
POLR2C	C1	S18	R6	POLR2C-C1	-1.152939103412519	0.31321703880832197	1.0	0	-0.7297204428184907
POLR2C	C1	S18	R7	POLR2C-C1	-1.152939103412519	0.31321703880832197	1.0	0	-0.7706286289641922
POLR2C	C1	S18	R8	POLR2C-C1	-1.152939103412519	0.31321703880832197	1.0	0	-0.7677403584056941
POLR2C	C1	S18	R9	POLR2C-C1	-1.152939103412519	0.31321703880832197	1.0	0	-0.8714678644676285
POLR2C	C1	S19	R0	POLR2C-C1	-1.152939103412519	0.31321703880832197	1.0	0	-0.8766014035180691
POLR2C	C1	S19	R1	POLR2C-C1	-1.152939103412519	0.31321703880832197	1.0	0	-0.8320769469197972
POLR2C	C1	S19	R2	POLR2C-C1	-1.152939103412519	0.31321703880832197	1.0	0	-0.6824431133169987
POLR2C	C1	S19	R3	POLR2C-C1	-1.152939103412519	0.31321703880832197	1.0	0	-0.7783913501217135
POLR2C	C1	S19	R4	POLR2C-C1	-1.152939103412519	0.31321703880832197	1.0	0	-0.8259462047116354
POLR2C	C1	S19	R5	POLR2C-C1	-1.152939103412519	0.31321703880832197	1.0	0	-0.8284328946875495
POLR2C	C1	S19	R6	POLR2C-C1	-1.152939103412519	0.31321703880832197	1.0	0	-0.8017371561299909
POLR2C	C1	S19	R7	POLR2C-C1	-1.152939103412519	0.31321703880832197	1.0	0	-0.9051555849057982
POLR2C	C1	S19	R8	POLR2C-C1	-1.152939103412519	0.31321703880832197	1.0	0	-0.8454891373546957
POLR2C	C1	S19	R9	POLR2C-C1	-1.152939103412519	0.31321703880832197	1.0	0	-0.6996358878452562
POLR2D	C0	S20	R0	POLR2D-C0	-1.1320429380658639	0.1282324551045022	1.0	0	-1.0809648473673699
POLR2D	C0	S20	R1	POLR2D-C0	-1.1320429380658639	0.1282324551045022	1.0	0	-1.1318267719756103
POLR2D	C0	S20	R2	POLR2D-C0	-1.1320429380658639	0.1282324551045022	1.0	0	-1.0751872626393015
POLR2D	C0	S20	R3	POLR2D-C0	-1.1320429380658639	0.1282324551045022	1.0	0	-1.0241620420809219
POLR2D	C0	S20	R4	POLR2D-C0	-1.1320429380658639	0.1282324551045022	1.0	0	-0.8957682770706411
POLR2D	C0	S20	R5	POLR2D-C0	-1.1320429380658639	0.1282324551045022	1.0	0	-0.9889578350144288
POLR2D	C0	S20	R6	POLR2D-C0	-1.1320429380658639	0.1282324551045022	1.0	0	-1.1340415399026853
POLR2D	C0	S20	R7	POLR2D-C0	-1.1320429380658639	0.1282324551045022	1.0	0	-0.9600508303139351
POLR2D	C0	S20	R8	POLR2D-C0	-1.1320429380658639	0.1282324551045022	1.0	0	-0.9869467242323298
POLR2D	C0	S20	R9	POLR2D-C0	-1.1320429380658639	0.1282324551045022	1.0	0	-1.05416716396191
POLR2D	C0	S21	R0	POLR2D-C0	-1.1320429380658639	0.1282324551045022	1.0	0	-1.0850995472529616
POLR2D	C0	S21	R1	POLR2D-C0	-1.1320429380658639	0.1282324551045022	1.0	0	-0.9839665347706334
POLR2D	C0	S21	R2	POLR2D-C0	-1.1320429380658639	0.1282324551045022	1.0	0	-0.9928773152708384
POLR2D	C0	S21	R3	POLR2D-C0	-1.1320429380658639	0.1282324551045022	1.0	0	-0.9044742255851069
POLR2D	C0	S21	R4	POLR2D-C0	-1.1320429380658639	0.1282324551045022	1.0	0	-1.0629464566637488
POLR2D	C0	S21	R5	POLR2D-C0	-1.1320429380658639	0.1282324551045022	1.0	0	-1.124982372288504
POLR2D	C0	S21	R6	POLR2D-C0	-1.1320429380658639	0.1282324551045022	1.0	0	-1.1072708555207387
POLR2D	C0	S21	R7	POLR2D-C0	-1.1320429380658639	0.1282324551045022	1.0	0	-0.9689100873169791
POLR2D	C0	S21	R8	POLR2D-C0	-1.1320429380658639	0.1282324551045022	1.0	0	-1.0501148603031072
POLR2D	C0	S21	R9	POLR2D-C0	-1.1320429380658639	0.1282324551045022	1.0	0	-1.0628148951374885
POLR2D	C0	S22	R0	POLR2D-C0	-1.1320429380658639	0.1282324551045022	1.0	0	-0.9617121153897766
POLR2D	C0	S22	R1	POLR2D-C0	-1.1320429380658639	0.1282324551045022	1.0	0	-1.0605472487946106
POLR2D	C0	S22	R2	POLR2D-C0	-1.1320429380658639	0.1282324551045022	1.0	0	-0.9821822751718498
POLR2D	C0	S22	R3	POLR2D-C0	-1.1320429380658639	0.1282324551045022	1.0	0	-0.8589511979585885
POLR2D	C0	S22	R4	POLR2D-C0	-1.1320429380658639	0.1282324551045022	1.0	0	-1.0569475013759608
POLR2D	C0	S22	R5	POLR2D-C0	-1.1320429380658639	0.1282324551045022	1.0	0	-1.0714624300179292
POLR2D	C0	S22	R6	POLR2D-C0	-1.1320429380658639	0.1282324551045022	1.0	0	-0.8821037819008102
POLR2D	C0	S22	R7	POLR2D-C0	-1.1320429380658639	0.1282324551045022	1.0	0	-1.0766145406867604
POLR2D	C0	S22	R8	POLR2D-C0	-1.1320429380658639	0.1282324551045022	1.0	0	-0.9736740782906076
POLR2D	C0	S22	R9	POLR2D-C0	-1.1320429380658639	0.1282324551045022	1.0	0	-1.0356367633764674
POLR2D	C0	S23	R0	POLR2D-C0	-1.1320429380658639	0.1282324551045022	1.0	0	-0.8626994012365234
POLR2D	C0	S23	R1	POLR2D-C0	-1.1320429380658639	0.1282324551045022	1.0	0	-1.0686214710647761
POLR2D	C0	S23	R2	POLR2D-C0	-1.1320429380658639	0.1282324551045022	1.0	0	-1.1289631084255372
POLR2D	C0	S23	R3	POLR2D-C0	-1.1320429380658639	0.1282324551045022	1.0	0	-0.9467894403319107
POLR2D	C0	S23	R4	POLR2D-C0	-1.1320429380658639	0.1282324551045022	1.0	0	-0.9792277864297042
POLR2D	C0	S23	R5	POLR2D-C0	-1.1320429380658639	0.1282324551045022	1.0	0	-0.9271297435903879
POLR2D	C0	S23	R6	POLR2D-C0	-1.1320429380658639	0.1282324551045022	1.0	0	-0.9631777439691797
