gene	condition	intervention	replicate	gene_conditions	gamma	beta	affinity	l	readout
POLR1B	C1	S5	R1	POLR1B-C1	-0.5939136590841896	0.21635190733116963	0.8839741014788779	0.11337694423354375	-0.38006046788867887
POLR1B	C1	S5	R2	POLR1B-C1	-0.5939136590841896	0.21635190733116963	0.8839741014788779	0.11337694423354375	-0.11450427750909502
POLR1B	C1	S5	R3	POLR1B-C1	-0.5939136590841896	0.21635190733116963	0.8839741014788779	0.11337694423354375	-0.20104284893798338
POLR1B	C1	S5	R4	POLR1B-C1	-0.5939136590841896	0.21635190733116963	0.8839741014788779	0.11337694423354375	-0.30634128491789214
POLR1B	C1	S6	R0	POLR1B-C1	-0.5939136590841896	0.21635190733116963	0.9159486613049472	-0.1099891267314031	-0.44491709360097087
POLR1B	C1	S6	R1	POLR1B-C1	-0.5939136590841896	0.21635190733116963	0.9159486613049472	-0.1099891267314031	-0.6108165187965648
POLR1B	C1	S6	R2	POLR1B-C1	-0.5939136590841896	0.21635190733116963	0.9159486613049472	-0.1099891267314031	-0.2813082992914778
POLR1B	C1	S6	R3	POLR1B-C1	-0.5939136590841896	0.21635190733116963	0.9159486613049472	-0.1099891267314031	-0.5675984490060322
POLR1B	C1	S6	R4	POLR1B-C1	-0.5939136590841896	0.21635190733116963	0.9159486613049472	-0.1099891267314031	-0.14968938160815787
POLR1B	C1	S7	R0	POLR1B-C1	-0.5939136590841896	0.21635190733116963	0.8787222780145771	-0.017242820755043575	-0.24814183289893157
POLR1B	C1	S7	R1	POLR1B-C1	-0.5939136590841896	0.21635190733116963	0.8787222780145771	-0.017242820755043575	-0.20062011253736484
POLR1B	C1	S7	R2	POLR1B-C1	-0.5939136590841896	0.21635190733116963	0.8787222780145771	-0.017242820755043575	-0.6227427047818921
POLR1B	C1	S7	R3	POLR1B-C1	-0.5939136590841896	0.21635190733116963	0.8787222780145771	-0.017242820755043575	-0.30666913508196453
POLR1B	C1	S7	R4	POLR1B-C1	-0.5939136590841896	0.21635190733116963	0.8787222780145771	-0.017242820755043575	-0.16387563057256288
POLR1B	C1	S8	R0	POLR1B-C1	-0.5939136590841896	0.21635190733116963	0.9861486889977034	-0.08778584179213718	-0.6985430187510377
POLR1B	C1	S8	R1	POLR1B-C1	-0.5939136590841896	0.21635190733116963	0.9861486889977034	-0.08778584179213718	-0.5266724947999597
POLR1B	C1	S8	R2	POLR1B-C1	-0.5939136590841896	0.21635190733116963	0.9861486889977034	-0.08778584179213718	-0.45196423162571453
POLR1B	C1	S8	R3	POLR1B-C1	-0.5939136590841896	0.21635190733116963	0.9861486889977034	-0.08778584179213718	-0.8033971983607431
POLR1B	C1	S8	R4	POLR1B-C1	-0.5939136590841896	0.21635190733116963	0.9861486889977034	-0.08778584179213718	-0.38132802028848123
POLR1B	C1	S9	R0	POLR1B-C1	-0.5939136590841896	0.21635190733116963	0.8966387601254983	0.004221374671559283	-0.12277496439482133
POLR1B	C1	S9	R1	POLR1B-C1	-0.5939136590841896	0.21635190733116963	0.8966387601254983	0.004221374671559283	-0.5491941114990763
POLR1B	C1	S9	R2	POLR1B-C1	-0.5939136590841896	0.21635190733116963	0.8966387601254983	0.004221374671559283	-0.24667863162505282
POLR1B	C1	S9	R3	POLR1B-C1	-0.5939136590841896	0.21635190733116963	0.8966387601254983	0.004221374671559283	-0.6623859791004376
POLR1B	C1	S9	R4	POLR1B-C1	-0.5939136590841896	0.21635190733116963	0.8966387601254983	0.004221374671559283	-0.34398900360759244
POLR2D	C0	S10	R0	POLR2D-C0	0.8470608965874812	-0.5753846742200707	0.9758504788219708	0.058281521371582226	-0.08054619562245968
POLR2D	C0	S10	R1	POLR2D-C0	0.8470608965874812	-0.5753846742200707	0.9758504788219708	0.058281521371582226	0.6037513201122799
POLR2D	C0	S10	R2	POLR2D-C0	0.8470608965874812	-0.5753846742200707	0.9758504788219708	0.058281521371582226	0.42562202753757095
POLR2D	C0	S10	R3	POLR2D-C0	0.8470608965874812	-0.5753846742200707	0.9758504788219708	0.058281521371582226	0.31724265408441943
POLR2D	C0	S10	R4	POLR2D-C0	0.8470608965874812	-0.5753846742200707	0.9758504788219708	0.058281521371582226	0.1296064882610741
POLR2D	C0	S11	R0	POLR2D-C0	0.8470608965874812	-0.5753846742200707	0.7843686760365594	-0.11006191772129213	0.4214713836673417
POLR2D	C0	S11	R1	POLR2D-C0	0.8470608965874812	-0.5753846742200707	0.7843686760365594	-0.11006191772129213	0.5948078384413312
POLR2D	C0	S11	R2	POLR2D-C0	0.8470608965874812	-0.5753846742200707	0.7843686760365594	-0.11006191772129213	-0.36146306498404046
POLR2D	C0	S11	R3	POLR2D-C0	0.8470608965874812	-0.5753846742200707	0.7843686760365594	-0.11006191772129213	0.41207340874085263
POLR2D	C0	S11	R4	POLR2D-C0	0.8470608965874812	-0.5753846742200707	0.7843686760365594	-0.11006191772129213	0.5099450894148742
POLR2D	C0	S12	R0	POLR2D-C0	0.8470608965874812	-0.5753846742200707	0.7848190868126896	0.11447237098396142	0.4121919798746927
POLR2D	C0	S12	R1	POLR2D-C0	0.8470608965874812	-0.5753846742200707	0.7848190868126896	0.11447237098396142	0.027872047647277243
POLR2D	C0	S12	R2	POLR2D-C0	0.8470608965874812	-0.5753846742200707	0.7848190868126896	0.11447237098396142	0.5435253851170792
POLR2D	C0	S12	R3	POLR2D-C0	0.8470608965874812	-0.5753846742200707	0.7848190868126896	0.11447237098396142	0.28245898021153615
POLR2D	C0	S12	R4	POLR2D-C0	0.8470608965874812	-0.5753846742200707	0.7848190868126896	0.11447237098396142	0.17670889878275944
POLR2D	C0	S13	R0	POLR2D-C0	0.8470608965874812	-0.5753846742200707	0.951847822177381	0.09015907205927956	0.04123895874033667
POLR2D	C0	S13	R1	POLR2D-C0	0.8470608965874812	-0.5753846742200707	0.951847822177381	0.09015907205927956	0.486387866651131
POLR2D	C0	S13	R2	POLR2D-C0	0.8470608965874812	-0.5753846742200707	0.951847822177381	0.09015907205927956	0.5469552091369141
POLR2D	C0	S13	R3	POLR2D-C0	0.8470608965874812	-0.5753846742200707	0.951847822177381	0.09015907205927956	0.1928708102371292
POLR2D	C0	S13	R4	POLR2D-C0	0.8470608965874812	-0.5753846742200707	0.951847822177381	0.09015907205927956	0.4788975769254198
POLR2D	C0	S14	R0	POLR2D-C0	0.8470608965874812	-0.5753846742200707	0.8494192092463834	0.05024943389018682	-0.005068911541228405
POLR2D	C0	S14	R1	POLR2D-C0	0.8470608965874812	-0.5753846742200707	0.8494192092463834	0.05024943389018682	0.4814816938323935
POLR2D	C0	S14	R2	POLR2D-C0	0.8470608965874812	-0.5753846742200707	0.8494192092463834	0.05024943389018682	0.2926582604705937
POLR2D	C0	S14	R3	POLR2D-C0	0.8470608965874812	-0.5753846742200707	0.8494192092463834	0.05024943389018682	0.23437399288772007
POLR2D	C0	S14	R4	POLR2D-C0	0.8470608965874812	-0.5753846742200707	0.8494192092463834	0.05024943389018682	0.255579967732271
POLR2D	C1	S15	R0	POLR2D-C1	0.8470608965874812	0.43620294105412	0.7913385492792332	0.09008559492644119	1.3228032777997143
POLR2D	C1	S15	R1	POLR2D-C1	0.8470608965874812	0.43620294105412	0.7913385492792332	0.09008559492644119	1.2931846485144993
POLR2D	C1	S15	R2	POLR2D-C1	0.8470608965874812	0.43620294105412	0.7913385492792332	0.09008559492644119	1.2379480696364247
POLR2D	C1	S15	R3	POLR2D-C1	0.8470608965874812	0.43620294105412	0.7913385492792332	0.09008559492644119	1.140007041047594
POLR2D	C1	S15	R4	POLR2D-C1	0.8470608965874812	0.43620294105412	0.7913385492792332	0.09008559492644119	1.125037020526424
POLR2D	C1	S16	R0	POLR2D-C1	0.8470608965874812	0.43620294105412	0.9818771450990085	-0.06837278591743332	1.3462297128945309
POLR2D	C1	S16	R1	POLR2D-C1	0.8470608965874812	0.43620294105412	0.9818771450990085	-0.06837278591743332	1.2497582871895843
POLR2D	C1	S16	R2	POLR2D-C1	0.8470608965874812	0.43620294105412	0.9818771450990085	-0.06837278591743332	1.362272499111021
POLR2D	C1	S16	R3	POLR2D-C1	0.8470608965874812	0.43620294105412	0.9818771450990085	-0.06837278591743332	1.1141054540153847
POLR2D	C1	S16	R4	POLR2D-C1	0.8470608965874812	0.43620294105412	0.9818771450990085	-0.06837278591743332	0.5829252063681151
POLR2D	C1	S17	R0	POLR2D-C1	0.8470608965874812	0.43620294105412	0.8369414649363767	-0.012289022551864818	1.321433844088627
POLR2D	C1	S17	R1	POLR2D-C1	0.8470608965874812	0.43620294105412	0.8369414649363767	-0.012289022551864818	1.608472605367338
POLR2D	C1	S17	R2	POLR2D-C1	0.8470608965874812	0.43620294105412	0.8369414649363767	-0.012289022551864818	1.172068804515919
POLR2D	C1	S17	R3	POLR2D-C1	0.8470608965874812	0.43620294105412	0.8369414649363767	-0.012289022551864818	1.0366888853028986
POLR2D	C1	S17	R4	POLR2D-C1	0.8470608965874812	0.43620294105412	0.8369414649363767	-0.012289022551864818	1.0276165076497654
POLR2D	C1	S18	R0	POLR2D-C1	0.8470608965874812	0.43620294105412	0.9377030257840389	-0.09357694342590689	1.0799798930661577
POLR2D	C1	S18	R1	POLR2D-C1	0.8470608965874812	0.43620294105412	0.9377030257840389	-0.09357694342590689	1.1140957920848613
POLR2D	C1	S18	R2	POLR2D-C1	0.8470608965874812	0.43620294105412	0.9377030257840389	-0.09357694342590689	0.8292387578231382
POLR2D	C1	S18	R3	POLR2D-C1	0.8470608965874812	0.43620294105412	0.9377030257840389	-0.09357694342590689	0.9804698255298032
POLR2D	C1	S18	R4	POLR2D-C1	0.8470608965874812	0.43620294105412	0.9377030257840389	-0.09357694342590689	0.8604867330972945
POLR2D	C1	S19	R0	POLR2D-C1	0.8470608965874812	0.43620294105412	0.9314994963376129	-0.026788807962601593	1.2307706008157648
POLR2D	C1	S19	R1	POLR2D-C1	0.8470608965874812	0.43620294105412	0.9314994963376129	-0.026788807962601593	1.0944105223761065
POLR2D	C1	S19	R2	POLR2D-C1	0.8470608965874812	0.43620294105412	0.9314994963376129	-0.026788807962601593	1.2923736414633122
POLR2D	C1	S19	R3	POLR2D-C1	0.8470608965874812	0.43620294105412	0.9314994963376129	-0.026788807962601593	1.124895020533197
POLR2D	C1	S19	R4	POLR2D-C1	0.8470608965874812	0.43620294105412	0.9314994963376129	-0.026788807962601593	1.4151546074241326
PSMB1	C0	S20	R0	PSMB1-C0	-0.13204293806586392	-0.1903017252237757	0.1	0.0530355466738186	0.0741845556787151
PSMB1	C0	S20	R1	PSMB1-C0	-0.13204293806586392	-0.1903017252237757	0.1	0.0530355466738186	0.568476012587288
PSMB1	C0	S20	R2	PSMB1-C0	-0.13204293806586392	-0.1903017252237757	0.1	0.0530355466738186	-0.4532891503779185
PSMB1	C0	S20	R3	PSMB1-C0	-0.13204293806586392	-0.1903017252237757	0.1	0.0530355466738186	-0.14092809171887236
PSMB1	C0	S20	R4	PSMB1-C0	-0.13204293806586392	-0.1903017252237757	0.1	0.0530355466738186	0.2461728032570324
PSMB1	C0	S21	R0	PSMB1-C0	-0.13204293806586392	-0.1903017252237757	0.1	-0.06916607517253091	0.5306808852001046
PSMB1	C0	S21	R1	PSMB1-C0	-0.13204293806586392	-0.1903017252237757	0.1	-0.06916607517253091	-0.1635592359303599
PSMB1	C0	S21	R2	PSMB1-C0	-0.13204293806586392	-0.1903017252237757	0.1	-0.06916607517253091	-0.0904832932068976
PSMB1	C0	S21	R3	PSMB1-C0	-0.13204293806586392	-0.1903017252237757	0.1	-0.06916607517253091	-0.1579791021298962
PSMB1	C0	S21	R4	PSMB1-C0	-0.13204293806586392	-0.1903017252237757	0.1	-0.06916607517253091	0.23146373664540307
PSMB1	C0	S22	R0	PSMB1-C0	-0.13204293806586392	-0.1903017252237757	0.9377356085068342	-0.03967535268559774	-0.41377638753344326
PSMB1	C0	S22	R1	PSMB1-C0	-0.13204293806586392	-0.1903017252237757	0.9377356085068342	-0.03967535268559774	-0.1719319616949124
PSMB1	C0	S22	R2	PSMB1-C0	-0.13204293806586392	-0.1903017252237757	0.9377356085068342	-0.03967535268559774	-0.4218998213891063
PSMB1	C0	S22	R3	PSMB1-C0	-0.13204293806586392	-0.1903017252237757	0.9377356085068342	-0.03967535268559774	-0.6600891104759371
PSMB1	C0	S22	R4	PSMB1-C0	-0.13204293806586392	-0.1903017252237757	0.9377356085068342	-0.03967535268559774	-0.26356249154858047
PSMB1	C0	S23	R0	PSMB1-C0	-0.13204293806586392	-0.1903017252237757	0.8372245854944607	-0.06871727001195994	-0.21279594376214844
PSMB1	C0	S23	R1	PSMB1-C0	-0.13204293806586392	-0.1903017252237757	0.8372245854944607	-0.06871727001195994	-0.015285676487914512
PSMB1	C0	S23	R2	PSMB1-C0	-0.13204293806586392	-0.1903017252237757	0.8372245854944607	-0.06871727001195994	-0.36620390372530903
PSMB1	C0	S23	R3	PSMB1-C0	-0.13204293806586392	-0.1903017252237757	0.8372245854944607	-0.06871727001195994	-0.4929326630490702
PSMB1	C0	S23	R4	PSMB1-C0	-0.13204293806586392	-0.1903017252237757	0.8372245854944607	-0.06871727001195994	-0.19790187296622339
PSMB1	C0	S24	R0	PSMB1-C0	-0.13204293806586392	-0.1903017252237757	0.8174819729412566	-0.08452056414987197	-0.28784724240353854
PSMB1	C0	S24	R1	PSMB1-C0	-0.13204293806586392	-0.1903017252237757	0.8174819729412566	-0.08452056414987197	-0.27786524618231184
PSMB1	C0	S24	R2	PSMB1-C0	-0.13204293806586392	-0.1903017252237757	0.8174819729412566	-0.08452056414987197	-0.3663096913997911
PSMB1	C0	S24	R3	PSMB1-C0	-0.13204293806586392	-0.1903017252237757	0.8174819729412566	-0.08452056414987197	-0.05794687296452922
PSMB1	C0	S24	R4	PSMB1-C0	-0.13204293806586392	-0.1903017252237757	0.8174819729412566	-0.08452056414987197	-0.2556583363690407
PSMB1	C1	S25	R0	PSMB1-C1	-0.13204293806586392	0.07975977401427464	0.9739715545490167	-0.06712461308368191	0.3581177494334957
PSMB1	C1	S25	R1	PSMB1-C1	-0.13204293806586392	0.07975977401427464	0.9739715545490167	-0.06712461308368191	0.15971724698837655
PSMB1	C1	S25	R2	PSMB1-C1	-0.13204293806586392	0.07975977401427464	0.9739715545490167	-0.06712461308368191	0.046715521373302954
PSMB1	C1	S25	R3	PSMB1-C1	-0.13204293806586392	0.07975977401427464	0.9739715545490167	-0.06712461308368191	-0.5249065128058139
PSMB1	C1	S25	R4	PSMB1-C1	-0.13204293806586392	0.07975977401427464	0.9739715545490167	-0.06712461308368191	0.03253289242215765
PSMB1	C1	S26	R0	PSMB1-C1	-0.13204293806586392	0.07975977401427464	0.8570227974678237	-0.0012664598918901361	0.05899622750391255
PSMB1	C1	S26	R1	PSMB1-C1	-0.13204293806586392	0.07975977401427464	0.8570227974678237	-0.0012664598918901361	0.1566635947930366
PSMB1	C1	S26	R2	PSMB1-C1	-0.13204293806586392	0.07975977401427464	0.8570227974678237	-0.0012664598918901361	0.21503620026896236
PSMB1	C1	S26	R3	PSMB1-C1	-0.13204293806586392	0.07975977401427464	0.8570227974678237	-0.0012664598918901361	-0.14629387135508398
PSMB1	C1	S26	R4	PSMB1-C1	-0.13204293806586392	0.07975977401427464	0.8570227974678237	-0.0012664598918901361	0.15992708120474958
PSMB1	C1	S27	R0	PSMB1-C1	-0.13204293806586392	0.07975977401427464	0.9912100117870963	-0.11173103486352778	-0.30413098827414276
PSMB1	C1	S27	R1	PSMB1-C1	-0.13204293806586392	0.07975977401427464	0.9912100117870963	-0.11173103486352778	0.3251648882328883
PSMB1	C1	S27	R2	PSMB1-C1	-0.13204293806586392	0.07975977401427464	0.9912100117870963	-0.11173103486352778	-0.49654254714868234
PSMB1	C1	S27	R3	PSMB1-C1	-0.13204293806586392	0.07975977401427464	0.9912100117870963	-0.11173103486352778	-0.6037267706190661
PSMB1	C1	S27	R4	PSMB1-C1	-0.13204293806586392	0.07975977401427464	0.9912100117870963	-0.11173103486352778	-0.5762349469753953
PSMB1	C1	S28	R0	PSMB1-C1	-0.13204293806586392	0.07975977401427464	0.915860374454612	0.023441569781709217	-0.24708140446501337
PSMB1	C1	S28	R1	PSMB1-C1	-0.13204293806586392	0.07975977401427464	0.915860374454612	0.023441569781709217	-0.30422135806418327
PSMB1	C1	S28	R2	PSMB1-C1	-0.13204293806586392	0.07975977401427464	0.915860374454612	0.023441569781709217	0.4645772175016592
PSMB1	C1	S28	R3	PSMB1-C1	-0.13204293806586392	0.07975977401427464	0.915860374454612	0.023441569781709217	-0.1060673829437973
PSMB1	C1	S28	R4	PSMB1-C1	-0.13204293806586392	0.07975977401427464	0.915860374454612	0.023441569781709217	-0.36011145576861026
PSMB1	C1	S29	R0	PSMB1-C1	-0.13204293806586392	0.07975977401427464	0.9054239300522804	0.16598021771098706	0.39723753403477696
PSMB1	C1	S29	R1	PSMB1-C1	-0.13204293806586392	0.07975977401427464	0.9054239300522804	0.16598021771098706	-0.02798919486556914
PSMB1	C1	S29	R2	PSMB1-C1	-0.13204293806586392	0.07975977401427464	0.9054239300522804	0.16598021771098706	-0.19057155429552036
PSMB1	C1	S29	R3	PSMB1-C1	-0.13204293806586392	0.07975977401427464	0.9054239300522804	0.16598021771098706	0.33760152175215385
PSMB1	C1	S29	R4	PSMB1-C1	-0.13204293806586392	0.07975977401427464	0.9054239300522804	0.16598021771098706	0.2744823339843372
