gene	condition	intervention	replicate	gene_conditions	gamma	beta	affinity	l	readout
POLR2C	C1	S16	R3	POLR2C-C1	-1.0611756413650075	0.1252868155233288	1.0	0.0	-1.0844044709742242
POLR2C	C1	S16	R4	POLR2C-C1	-1.0611756413650075	0.1252868155233288	1.0	0.0	-0.9951349543570057
POLR2C	C1	S17	R0	POLR2C-C1	-1.0611756413650075	0.1252868155233288	1.0	0.0	-1.1663796196186926
POLR2C	C1	S17	R1	POLR2C-C1	-1.0611756413650075	0.1252868155233288	1.0	0.0	-0.9390705431115579
POLR2C	C1	S17	R2	POLR2C-C1	-1.0611756413650075	0.1252868155233288	1.0	0.0	-0.9246400516002592
POLR2C	C1	S17	R3	POLR2C-C1	-1.0611756413650075	0.1252868155233288	1.0	0.0	-0.9070810091411637
POLR2C	C1	S17	R4	POLR2C-C1	-1.0611756413650075	0.1252868155233288	1.0	0.0	-0.7860780074839754
POLR2C	C1	S18	R0	POLR2C-C1	-1.0611756413650075	0.1252868155233288	1.0	0.0	-0.9659864412372126
POLR2C	C1	S18	R1	POLR2C-C1	-1.0611756413650075	0.1252868155233288	1.0	0.0	-0.8551432341411518
POLR2C	C1	S18	R2	POLR2C-C1	-1.0611756413650075	0.1252868155233288	1.0	0.0	-0.9046649569403787
POLR2C	C1	S18	R3	POLR2C-C1	-1.0611756413650075	0.1252868155233288	1.0	0.0	-0.9552209898890791
POLR2C	C1	S18	R4	POLR2C-C1	-1.0611756413650075	0.1252868155233288	1.0	0.0	-1.143569028034034
POLR2C	C1	S19	R0	POLR2C-C1	-1.0611756413650075	0.1252868155233288	1.0	0.0	-0.8411387091071112
POLR2C	C1	S19	R1	POLR2C-C1	-1.0611756413650075	0.1252868155233288	1.0	0.0	-0.9862862207559105
POLR2C	C1	S19	R2	POLR2C-C1	-1.0611756413650075	0.1252868155233288	1.0	0.0	-0.9340932366765962
POLR2C	C1	S19	R3	POLR2C-C1	-1.0611756413650075	0.1252868155233288	1.0	0.0	-1.0629349034802267
POLR2C	C1	S19	R4	POLR2C-C1	-1.0611756413650075	0.1252868155233288	1.0	0.0	-0.9075892724605786
POLR2D	C0	S20	R0	POLR2D-C0	-1.0528171752263455	0.05129298204180088	1.0	0.0	-0.9907211114533101
POLR2D	C0	S20	R1	POLR2D-C0	-1.0528171752263455	0.05129298204180088	1.0	0.0	-0.9985824312874682
POLR2D	C0	S20	R2	POLR2D-C0	-1.0528171752263455	0.05129298204180088	1.0	0.0	-1.015003506114117
POLR2D	C0	S20	R3	POLR2D-C0	-1.0528171752263455	0.05129298204180088	1.0	0.0	-0.8966023641092878
POLR2D	C0	S20	R4	POLR2D-C0	-1.0528171752263455	0.05129298204180088	1.0	0.0	-0.9049021069267105
POLR2D	C0	S21	R0	POLR2D-C0	-1.0528171752263455	0.05129298204180088	1.0	0.0	-0.9289325079324625
POLR2D	C0	S21	R1	POLR2D-C0	-1.0528171752263455	0.05129298204180088	1.0	0.0	-0.6694163175675082
POLR2D	C0	S21	R2	POLR2D-C0	-1.0528171752263455	0.05129298204180088	1.0	0.0	-1.0615467262222762
POLR2D	C0	S21	R3	POLR2D-C0	-1.0528171752263455	0.05129298204180088	1.0	0.0	-1.0394759447379327
POLR2D	C0	S21	R4	POLR2D-C0	-1.0528171752263455	0.05129298204180088	1.0	0.0	-1.1030045622704119
POLR2D	C0	S22	R0	POLR2D-C0	-1.0528171752263455	0.05129298204180088	1.0	0.0	-0.9579255735549037
POLR2D	C0	S22	R1	POLR2D-C0	-1.0528171752263455	0.05129298204180088	1.0	0.0	-1.0702729324905622
POLR2D	C0	S22	R2	POLR2D-C0	-1.0528171752263455	0.05129298204180088	1.0	0.0	-1.2713603673511493
POLR2D	C0	S22	R3	POLR2D-C0	-1.0528171752263455	0.05129298204180088	1.0	0.0	-1.1228580057674151
POLR2D	C0	S22	R4	POLR2D-C0	-1.0528171752263455	0.05129298204180088	1.0	0.0	-0.9942990032689563
POLR2D	C0	S23	R0	POLR2D-C0	-1.0528171752263455	0.05129298204180088	1.0	0.0	-0.9005454596897888
POLR2D	C0	S23	R1	POLR2D-C0	-1.0528171752263455	0.05129298204180088	1.0	0.0	-1.157218348971048
POLR2D	C0	S23	R2	POLR2D-C0	-1.0528171752263455	0.05129298204180088	1.0	0.0	-1.0627684060129792
POLR2D	C0	S23	R3	POLR2D-C0	-1.0528171752263455	0.05129298204180088	1.0	0.0	-1.0154593737296367
POLR2D	C0	S23	R4	POLR2D-C0	-1.0528171752263455	0.05129298204180088	1.0	0.0	-1.0743779421270148
POLR2D	C0	S24	R0	POLR2D-C0	-1.0528171752263455	0.05129298204180088	1.0	0.0	-0.9484078138389221
POLR2D	C0	S24	R1	POLR2D-C0	-1.0528171752263455	0.05129298204180088	1.0	0.0	-1.001124108987007
POLR2D	C0	S24	R2	POLR2D-C0	-1.0528171752263455	0.05129298204180088	1.0	0.0	-0.9693976017361615
POLR2D	C0	S24	R3	POLR2D-C0	-1.0528171752263455	0.05129298204180088	1.0	0.0	-1.0740456857590812
POLR2D	C0	S24	R4	POLR2D-C0	-1.0528171752263455	0.05129298204180088	1.0	0.0	-0.8478705603824348
POLR2D	C1	S25	R0	POLR2D-C1	-1.0528171752263455	-0.029809283510271567	1.0	0.0	-1.0826639596124525
POLR2D	C1	S25	R1	POLR2D-C1	-1.0528171752263455	-0.029809283510271567	1.0	0.0	-0.9532714966702862
POLR2D	C1	S25	R2	POLR2D-C1	-1.0528171752263455	-0.029809283510271567	1.0	0.0	-1.1265262251032448
POLR2D	C1	S25	R3	POLR2D-C1	-1.0528171752263455	-0.029809283510271567	1.0	0.0	-1.023622512320534
POLR2D	C1	S25	R4	POLR2D-C1	-1.0528171752263455	-0.029809283510271567	1.0	0.0	-1.1505648370363404
POLR2D	C1	S26	R0	POLR2D-C1	-1.0528171752263455	-0.029809283510271567	1.0	0.0	-1.1777173838416939
POLR2D	C1	S26	R1	POLR2D-C1	-1.0528171752263455	-0.029809283510271567	1.0	0.0	-1.1530614918889628
POLR2D	C1	S26	R2	POLR2D-C1	-1.0528171752263455	-0.029809283510271567	1.0	0.0	-1.0872131273435937
POLR2D	C1	S26	R3	POLR2D-C1	-1.0528171752263455	-0.029809283510271567	1.0	0.0	-1.1044998046333878
POLR2D	C1	S26	R4	POLR2D-C1	-1.0528171752263455	-0.029809283510271567	1.0	0.0	-0.9287057577711108
POLR2D	C1	S27	R0	POLR2D-C1	-1.0528171752263455	-0.029809283510271567	1.0	0.0	-1.1974968817003115
POLR2D	C1	S27	R1	POLR2D-C1	-1.0528171752263455	-0.029809283510271567	1.0	0.0	-1.1916602919820984
POLR2D	C1	S27	R2	POLR2D-C1	-1.0528171752263455	-0.029809283510271567	1.0	0.0	-0.9126076440720644
POLR2D	C1	S27	R3	POLR2D-C1	-1.0528171752263455	-0.029809283510271567	1.0	0.0	-1.021748092845806
POLR2D	C1	S27	R4	POLR2D-C1	-1.0528171752263455	-0.029809283510271567	1.0	0.0	-1.270767545453223
POLR2D	C1	S28	R0	POLR2D-C1	-1.0528171752263455	-0.029809283510271567	1.0	0.0	-1.0328995488720192
POLR2D	C1	S28	R1	POLR2D-C1	-1.0528171752263455	-0.029809283510271567	1.0	0.0	-1.0588931888026574
POLR2D	C1	S28	R2	POLR2D-C1	-1.0528171752263455	-0.029809283510271567	1.0	0.0	-1.297070863409462
POLR2D	C1	S28	R3	POLR2D-C1	-1.0528171752263455	-0.029809283510271567	1.0	0.0	-1.1195827012703603
POLR2D	C1	S28	R4	POLR2D-C1	-1.0528171752263455	-0.029809283510271567	1.0	0.0	-1.0843719539202348
POLR2D	C1	S29	R0	POLR2D-C1	-1.0528171752263455	-0.029809283510271567	1.0	0.0	-1.0094862070241104
POLR2D	C1	S29	R1	POLR2D-C1	-1.0528171752263455	-0.029809283510271567	1.0	0.0	-0.9871768920818482
POLR2D	C1	S29	R2	POLR2D-C1	-1.0528171752263455	-0.029809283510271567	1.0	0.0	-1.0730517816256036
POLR2D	C1	S29	R3	POLR2D-C1	-1.0528171752263455	-0.029809283510271567	1.0	0.0	-0.9792813784101932
POLR2D	C1	S29	R4	POLR2D-C1	-1.0528171752263455	-0.029809283510271567	1.0	0.0	-1.0972537861977525
POLR3K	C0	S30	R0	POLR3K-C0	-1.107296862215617	0.04885181465374971	1.0	0.0	-1.1441947300358444
POLR3K	C0	S30	R1	POLR3K-C0	-1.107296862215617	0.04885181465374971	1.0	0.0	-1.1518632318766622
POLR3K	C0	S30	R2	POLR3K-C0	-1.107296862215617	0.04885181465374971	1.0	0.0	-1.0041805181052357
POLR3K	C0	S30	R3	POLR3K-C0	-1.107296862215617	0.04885181465374971	1.0	0.0	-1.2542619561217683
POLR3K	C0	S30	R4	POLR3K-C0	-1.107296862215617	0.04885181465374971	1.0	0.0	-0.990664290449886
POLR3K	C0	S31	R0	POLR3K-C0	-1.107296862215617	0.04885181465374971	1.0	0.0	-1.1691023543010557
POLR3K	C0	S31	R1	POLR3K-C0	-1.107296862215617	0.04885181465374971	1.0	0.0	-1.0943674571329411
POLR3K	C0	S31	R2	POLR3K-C0	-1.107296862215617	0.04885181465374971	1.0	0.0	-1.0079068572865755
POLR3K	C0	S31	R3	POLR3K-C0	-1.107296862215617	0.04885181465374971	1.0	0.0	-0.9366509574817324
POLR3K	C0	S31	R4	POLR3K-C0	-1.107296862215617	0.04885181465374971	1.0	0.0	-1.2525131439983566
POLR3K	C0	S32	R0	POLR3K-C0	-1.107296862215617	0.04885181465374971	1.0	0.0	-1.1390628687572129
POLR3K	C0	S32	R1	POLR3K-C0	-1.107296862215617	0.04885181465374971	1.0	0.0	-1.053538878324557
POLR3K	C0	S32	R2	POLR3K-C0	-1.107296862215617	0.04885181465374971	1.0	0.0	-1.1180536810206334
POLR3K	C0	S32	R3	POLR3K-C0	-1.107296862215617	0.04885181465374971	1.0	0.0	-0.9722827374277467
POLR3K	C0	S32	R4	POLR3K-C0	-1.107296862215617	0.04885181465374971	1.0	0.0	-1.2670841041075198
POLR3K	C0	S33	R0	POLR3K-C0	-1.107296862215617	0.04885181465374971	1.0	0.0	-1.0222648835047625
POLR3K	C0	S33	R1	POLR3K-C0	-1.107296862215617	0.04885181465374971	1.0	0.0	-1.0158530299115855
POLR3K	C0	S33	R2	POLR3K-C0	-1.107296862215617	0.04885181465374971	1.0	0.0	-1.0535370078477042
POLR3K	C0	S33	R3	POLR3K-C0	-1.107296862215617	0.04885181465374971	1.0	0.0	-0.948221374303333
POLR3K	C0	S33	R4	POLR3K-C0	-1.107296862215617	0.04885181465374971	1.0	0.0	-1.18140247291651
POLR3K	C0	S34	R0	POLR3K-C0	-1.107296862215617	0.04885181465374971	1.0	0.0	-0.9475833717628996
POLR3K	C0	S34	R1	POLR3K-C0	-1.107296862215617	0.04885181465374971	1.0	0.0	-1.128737087852884
POLR3K	C0	S34	R2	POLR3K-C0	-1.107296862215617	0.04885181465374971	1.0	0.0	-0.9858899957539938
POLR3K	C0	S34	R3	POLR3K-C0	-1.107296862215617	0.04885181465374971	1.0	0.0	-1.0908654695103883
POLR3K	C0	S34	R4	POLR3K-C0	-1.107296862215617	0.04885181465374971	1.0	0.0	-0.9770107346469746
POLR3K	C1	S35	R0	POLR3K-C1	-1.107296862215617	-0.007557171302105573	1.0	0.0	-1.0368070405418852
POLR3K	C1	S35	R1	POLR3K-C1	-1.107296862215617	-0.007557171302105573	1.0	0.0	-1.2612593908757819
POLR3K	C1	S35	R2	POLR3K-C1	-1.107296862215617	-0.007557171302105573	1.0	0.0	-1.1303031528987755
POLR3K	C1	S35	R3	POLR3K-C1	-1.107296862215617	-0.007557171302105573	1.0	0.0	-1.1240972653718813
POLR3K	C1	S35	R4	POLR3K-C1	-1.107296862215617	-0.007557171302105573	1.0	0.0	-1.1386415600634059
POLR3K	C1	S36	R0	POLR3K-C1	-1.107296862215617	-0.007557171302105573	1.0	0.0	-1.1904203100279191
POLR3K	C1	S36	R1	POLR3K-C1	-1.107296862215617	-0.007557171302105573	1.0	0.0	-0.9297102440603716
POLR3K	C1	S36	R2	POLR3K-C1	-1.107296862215617	-0.007557171302105573	1.0	0.0	-1.0939443658601704
POLR3K	C1	S36	R3	POLR3K-C1	-1.107296862215617	-0.007557171302105573	1.0	0.0	-0.9593524340844137
POLR3K	C1	S36	R4	POLR3K-C1	-1.107296862215617	-0.007557171302105573	1.0	0.0	-1.1717688988689197
POLR3K	C1	S37	R0	POLR3K-C1	-1.107296862215617	-0.007557171302105573	1.0	0.0	-1.2210337096488075
POLR3K	C1	S37	R1	POLR3K-C1	-1.107296862215617	-0.007557171302105573	1.0	0.0	-1.101629255625744
POLR3K	C1	S37	R2	POLR3K-C1	-1.107296862215617	-0.007557171302105573	1.0	0.0	-1.1711776939294682
POLR3K	C1	S37	R3	POLR3K-C1	-1.107296862215617	-0.007557171302105573	1.0	0.0	-0.8758394372843714
POLR3K	C1	S37	R4	POLR3K-C1	-1.107296862215617	-0.007557171302105573	1.0	0.0	-1.0903117485988107
POLR3K	C1	S38	R0	POLR3K-C1	-1.107296862215617	-0.007557171302105573	1.0	0.0	-0.9995941200166623
POLR3K	C1	S38	R1	POLR3K-C1	-1.107296862215617	-0.007557171302105573	1.0	0.0	-1.1372776107300724
POLR3K	C1	S38	R2	POLR3K-C1	-1.107296862215617	-0.007557171302105573	1.0	0.0	-1.1474601640937363
POLR3K	C1	S38	R3	POLR3K-C1	-1.107296862215617	-0.007557171302105573	1.0	0.0	-1.1179451752781362
POLR3K	C1	S38	R4	POLR3K-C1	-1.107296862215617	-0.007557171302105573	1.0	0.0	-1.079282307360121
POLR3K	C1	S39	R0	POLR3K-C1	-1.107296862215617	-0.007557171302105573	1.0	0.0	-1.0298953490082403
POLR3K	C1	S39	R1	POLR3K-C1	-1.107296862215617	-0.007557171302105573	1.0	0.0	-1.127069435028891
POLR3K	C1	S39	R2	POLR3K-C1	-1.107296862215617	-0.007557171302105573	1.0	0.0	-1.1829391909194544
POLR3K	C1	S39	R3	POLR3K-C1	-1.107296862215617	-0.007557171302105573	1.0	0.0	-1.221641691166378
POLR3K	C1	S39	R4	POLR3K-C1	-1.107296862215617	-0.007557171302105573	1.0	0.0	-1.1225219697882958
PSMB1	C0	S40	R0	PSMB1-C0	0.0	0.1131629387451427	0.1	0.0	0.0686125664701899
PSMB1	C0	S40	R1	PSMB1-C0	0.0	0.1131629387451427	0.1	0.0	0.05711100150548845
PSMB1	C0	S40	R2	PSMB1-C0	0.0	0.1131629387451427	0.1	0.0	0.009534538969120373
PSMB1	C0	S40	R3	PSMB1-C0	0.0	0.1131629387451427	0.1	0.0	-0.04869758604904703
PSMB1	C0	S40	R4	PSMB1-C0	0.0	0.1131629387451427	0.1	0.0	0.02599282021320322
PSMB1	C0	S41	R0	PSMB1-C0	0.0	0.1131629387451427	0.1	0.0	0.06849678176101326
PSMB1	C0	S41	R1	PSMB1-C0	0.0	0.1131629387451427	0.1	0.0	0.00763452822281153
PSMB1	C0	S41	R2	PSMB1-C0	0.0	0.1131629387451427	0.1	0.0	0.02255314275373617
PSMB1	C0	S41	R3	PSMB1-C0	0.0	0.1131629387451427	0.1	0.0	-0.003734138690530889
PSMB1	C0	S41	R4	PSMB1-C0	0.0	0.1131629387451427	0.1	0.0	0.10286622068077154
PSMB1	C0	S42	R0	PSMB1-C0	0.0	0.1131629387451427	0.1	0.0	-0.032503732859352596
PSMB1	C0	S42	R1	PSMB1-C0	0.0	0.1131629387451427	0.1	0.0	0.029869855971169812
PSMB1	C0	S42	R2	PSMB1-C0	0.0	0.1131629387451427	0.1	0.0	0.05075909687572553
PSMB1	C0	S42	R3	PSMB1-C0	0.0	0.1131629387451427	0.1	0.0	0.08386854969987016
PSMB1	C0	S42	R4	PSMB1-C0	0.0	0.1131629387451427	0.1	0.0	0.16090477046296184
PSMB1	C0	S43	R0	PSMB1-C0	0.0	0.1131629387451427	0.1	0.0	0.07886167479493547
PSMB1	C0	S43	R1	PSMB1-C0	0.0	0.1131629387451427	0.1	0.0	0.07123761742044012
PSMB1	C0	S43	R2	PSMB1-C0	0.0	0.1131629387451427	0.1	0.0	-0.13570741502761705
PSMB1	C0	S43	R3	PSMB1-C0	0.0	0.1131629387451427	0.1	0.0	0.07195668830489796
PSMB1	C0	S43	R4	PSMB1-C0	0.0	0.1131629387451427	0.1	0.0	0.24068805511023206
PSMB1	C0	S44	R0	PSMB1-C0	0.0	0.1131629387451427	0.1	0.0	-0.07168480468225308
PSMB1	C0	S44	R1	PSMB1-C0	0.0	0.1131629387451427	0.1	0.0	-0.09063569106605736
PSMB1	C0	S44	R2	PSMB1-C0	0.0	0.1131629387451427	0.1	0.0	-0.010149090348088002
PSMB1	C0	S44	R3	PSMB1-C0	0.0	0.1131629387451427	0.1	0.0	0.1134411064844044
PSMB1	C0	S44	R4	PSMB1-C0	0.0	0.1131629387451427	0.1	0.0	0.06379134310419665
PSMB1	C1	S45	R0	PSMB1-C1	0.0	0.1519816816422199	0.1	0.0	-0.03251425248271122
PSMB1	C1	S45	R1	PSMB1-C1	0.0	0.1519816816422199	0.1	0.0	0.011599149991502859
PSMB1	C1	S45	R2	PSMB1-C1	0.0	0.1519816816422199	0.1	0.0	0.11890206634161278
PSMB1	C1	S45	R3	PSMB1-C1	0.0	0.1519816816422199	0.1	0.0	0.08246014297636989
PSMB1	C1	S45	R4	PSMB1-C1	0.0	0.1519816816422199	0.1	0.0	0.25808586511651993
PSMB1	C1	S46	R0	PSMB1-C1	0.0	0.1519816816422199	0.1	0.0	0.11576683619534363
PSMB1	C1	S46	R1	PSMB1-C1	0.0	0.1519816816422199	0.1	0.0	0.0505548897644849
PSMB1	C1	S46	R2	PSMB1-C1	0.0	0.1519816816422199	0.1	0.0	0.07667079574696684
PSMB1	C1	S46	R3	PSMB1-C1	0.0	0.1519816816422199	0.1	0.0	-0.019700250927333268
PSMB1	C1	S46	R4	PSMB1-C1	0.0	0.1519816816422199	0.1	0.0	-0.08257913198907471
PSMB1	C1	S47	R0	PSMB1-C1	0.0	0.1519816816422199	0.1	0.0	0.03239388138098107
PSMB1	C1	S47	R1	PSMB1-C1	0.0	0.1519816816422199	0.1	0.0	0.06425427254518588
